comment,positive,negative,rude,offensive,abusive,hate speech
گدھا لنگڑا ہوا,0,1,1,0,0,0
فیشن نہ کر عبادت کر چول,0,1,1,0,0,0
جھوٹ کا پلندہ,0,1,1,0,0,0
بڈھا,0,1,1,0,0,0
سنیٸر رکھیل اور طواٸف تو کہا جاسکتاہےلیکن کچھ اور نہی,0,1,1,0,0,0
جھوٹ,0,1,1,0,0,0
تم بھی فنکار ہو بھینس کی تصویر لگا کر پوچھتے ہو کیسی لگی,0,1,1,0,0,0
یہ جرنلسٹ کے نام پہ کرپٹ لوگوں کو سپورٹ کرتی ہے اور ان سے بھتہ لیتی ہے,0,1,1,0,0,0
ع غ یہ صحافی تھوڑی ہے اسے کون صحافی کہتا ہے,0,1,1,0,0,0
صحافت کے نام پر گالی,0,1,1,0,0,0
یوتھیا,0,1,1,0,0,0
گٹھیا,0,1,1,0,0,0
اف اللہ معاف کرے کھسری تو بدشکلی تھی ہی اسکا باپ تو خلائی مخلوق کی طرح ہے,0,1,1,0,0,0
لوگ ضمیر بیچتے ہیں\nیہ حرام کی پیداوار زبان بیچتا ہے,0,1,1,0,0,0
لھنت ھے اس پر,0,1,1,0,0,0
عورتوں سے بھی زیادہ مکار انسان ہے,0,1,1,0,0,0
لعنت اللہ,0,1,1,0,0,0
جھوٹا مکار دھوکے باز,0,1,1,0,0,0
سرٹیفائئڈ دلا,0,1,1,0,0,0
کھاڑک نالہ جیل روڈ کا دلال,0,1,1,0,0,0
دگڑ دلا,0,1,1,0,0,0
یوتھیا پرو میکس,0,1,1,0,0,0
امریکی پالتوں کتا,0,1,1,0,0,0
بھگوڑا,0,1,1,0,0,0
انکل بھی پریشان ہوں گے کہ مجھے دنیا میں ہی عذاب مل گیا ہے,0,1,1,0,0,0
لعنت تیرے,0,1,1,0,0,0
جھوٹا تھتھا,0,1,1,0,0,0
بھاگنے والے ٹکر کے لوگ,0,1,1,0,0,0
سر آپ اس دن کنڈوم یوز کر لیتے تو آج آ پ کی بھی عزت رہ جاتی,0,1,1,0,0,0
ٹٹے چک,0,1,1,0,0,0
لخ دی تھو,0,1,1,0,0,0
صحافی نہیں یہ تحریک انصاف کا پالتو ہے,0,1,1,0,0,0
دائیمند مارکیٹ والی کا منڈا,0,1,1,0,0,0
صحافت سے ناواقف باقی کی طرح وہ ن لیگ یہ بلے کا چمچہ ہے سامنے ٹویٹ رکھ کر پڑھ رہا ہوتا ہے اور اپنے یو ٹیوب چینل پر تہلکہ مچانے والی خبر بنانے کی کوشش کر رہا ہے,0,1,1,0,0,0
بڑھوا,0,1,1,0,0,0
حرام کا نطفہ,0,1,1,0,0,0
ظاہر ہے گیلا تیتر,0,1,1,0,0,0
جھوٹ بولنے کی مشین ہے یہ بندہ,0,1,1,0,0,0
بزدل بھگوڑا,0,1,1,0,0,0
بھڑوہ,0,1,1,0,0,0
چھوڑیں یار کتا ناراض ہوجائے گا کچھ نہیں کوئی ورڈ نہیں,0,1,1,0,0,0
پاکستان کا ایسڈ,0,1,1,0,0,0
کھوتی کا پ تر,0,1,1,0,0,0
عمران خان کا خبا شٹا,0,1,1,0,0,0
اب سمجھ آئی کہ تو اتنی بدشکل کیوں ہے,0,1,1,0,0,0
ا کی قبر میں بچھو سانپ اور کیڑے پڑیں گے انشاللہ,0,1,1,0,0,0
ٹ ٹ و,0,1,1,0,0,0
شہید ہوتے ہوتے بھگوڑا بن گیا,0,1,1,0,0,0
فائلیں دیکھ کر میں میں کرنے والا گیلا تیت,0,1,1,0,0,0
مہا چوتھیا,0,1,1,0,0,0
ٹٹا,0,1,1,0,0,0
بھانڈ,0,1,1,0,0,0
باسٹرڈ,0,1,1,0,0,0
کتا پاگل ہو کر مالکوں کو پر گیا جلد ہڈی ڈال کر قابو کر لیا جائے گا,0,1,1,0,0,0
کرائے کا ٹٹو,0,1,1,0,0,0
بڑاوہ,0,1,1,0,0,0
پنکی اور فرح کا دلال\nدگڑ دلا,0,1,1,0,0,0
کرپٹ,0,1,1,0,0,0
نیازی کا ٹٹا,0,1,1,0,0,0
غداروں کی لیسٹ میں پہلا نمبر,0,1,1,0,0,0
موٹی ناک اور ٹیڑھی آنکھیں دیکھ کر لگ رہا ہے کہ تیرا ہی باپ ہو سکتا ہے,0,1,1,0,0,0
الو کا پٹھا,0,1,1,0,0,0
کرسی کا لالچی اور گھڑی چور,0,1,1,0,0,0
ننگ وطن ننگ دیں,0,1,1,0,0,0
ٹھکر کا آدمی,0,1,1,0,0,0
ڈرامہ گیلا تیتر,0,1,1,0,0,0
نہایت ہی جھوٹا ہے,0,1,1,0,0,0
ٹھکر,0,1,1,0,0,0
گیڈر جو میدان جنگ سے بھاگ گیا موت کے ڈر سے,0,1,1,0,0,0
اپنے ولوں ہیرو فٹے منہ,0,1,1,0,0,0
فتنے کا چمچہ,0,1,1,0,0,0
ٹکر کے بھگوڑے لوگ,0,1,1,0,0,0
صحافت کے نام پر کالنک,0,1,1,0,0,0
خسرہ,0,1,1,0,0,0
دو ٹکے کا آدمی,0,1,1,0,0,0
بزدل بھاگ گیا یہ صرف بے بس اور معصوم تیتروں کا شکار کر سکتا ہے اس سے زیادہ کی اوقات نہیں ہے اس کی,0,1,1,0,0,0
لعنتی ایک لفظ میں تو اتنا ہی کہا جا سکتا ہے,0,1,1,0,0,0
نور مقدم کی کردار کشی کرنے والا عمرانی,0,1,1,0,0,0
کرپٹ پیلی صحافت,0,1,1,0,0,0
ہیرا منڈی کی پیداوار,0,1,1,0,0,0
گیلا تیتر بگھوڑا,0,1,1,0,0,0
شیطان اعظم فتنہ کا اعلی کار ارشد شریف کے قاتلوں کا سہولت کار بیغیرت,0,1,1,0,0,0
ہیرا منڈی کا ایک بڑا دل ہ,0,1,1,0,0,0
چوروں کے لیے زہر قاتل عمران ریاض خان,0,1,1,0,0,0
مکار کا بچہ,0,1,1,0,0,0
بہروپیا,0,1,1,0,0,0
گیلا تیتر ڈرپوک جو لانگ مارچ کے ویلاگ کرتا رہا اور جب لانگ شروع ہوا تو اونس گیا جے او نس گیا جے,0,1,1,0,0,0
گیلا چھتر,0,1,1,0,0,0
یہ تو باپ کم بہروپیا زیادہ لگ رہا ہے,0,1,1,0,0,0
بھگوڑہ,0,1,1,0,0,0
پہلے پیاری تھی اب تو ہر آنے والے دن چڑیل لگ رہی ہے,0,1,1,0,0,0
تم تمکو سردی نئی لگتا کتنا خراب لباس پہنا ہے,0,1,1,0,0,0
ڈرامہ خان,0,1,1,0,0,0
لنگڑا,0,1,1,0,0,0
بھڑوا,0,1,1,0,0,0
جاہل,0,1,1,0,0,0
اور حجاب کے نیچے والا پورشن اس بھی ڈھانپنا تھا,0,1,1,0,0,0
تم جان بوجھ کر اس کو گالیاں پڑواتے ہو,0,1,1,0,0,0
وہ پاکستان سے نفرت کرتی ہے اور آپ لوگ اسکی پروموشن کررہے ہیں بند کریں یہ سب کچھ اور آگے کسی افغانی مفغانی کا تصویر یا ٹویٹ ریٹویٹ نہ کریں شکریہ,0,1,1,0,0,0
کرسی مانگ رہا تھا ویل چئیر دے دی قصہ ختم,0,1,1,0,0,0
فراڈیا,0,1,1,0,0,0
اس جھوٹے انسان کے لیے کوئی الفاظ نہیں ہمارے پاس پہر بھی جھوٹا ایکٹر,0,1,1,0,0,0
پاکستان کی ترقی کا سب سے بڑا دشمن,0,1,1,0,0,0
دو منحوس ایک تصویر میں\n\nدو ایکٹر\n\nدو سیکریپٹ پڑھنے والے,0,1,1,0,0,0
لنگڑا شیطان,0,1,1,0,0,0
ڈھونگی ایکساتھ,0,1,1,0,0,0
ماسٹر پینٹ سے تھوبڑا چمکایا ہوا ہے,0,1,1,0,0,0
لعنت ایڈمن تیری چوائس تے,0,1,1,0,0,0
لیک ویڈیوز بنا کر بلیییک مییل کرنے کیلیئے بہت ہی موزوں میٹیریل,0,1,1,0,0,0
خان صاحب پلاتر اتار دیں زخم پر کبھی پلستر نہیں لگایا جات خدانخواستہ الی لگ جائے گی آپکی ٹانگ کو,0,1,1,0,0,0
جھوٹا ایکٹر,0,1,1,0,0,0
ڈھکن,0,1,1,0,0,0
جھوٹ تو بولنا چھوڑےگی نہیں,0,1,1,0,0,0
ڈرامے باز,0,1,1,0,0,0
تیری وینز میں تو یوتھیا کا خون دوڑ رہا ہے اس پہ کچھ اثر نہیں ہوگا,0,1,1,0,0,0
کھوتا,0,1,1,0,0,0
ڈرامہ باز,0,1,1,0,0,0
جھوٹا,0,1,1,0,0,0
پاکستان کا دشمن,0,1,1,0,0,0
نیا پاکستان کے بعد حقیقی آزادی ٹھیک لولی پاپ دیا ہوا ہے اور آپ لوگ اچھے سے چوس بھی رہے ہو,0,1,1,0,0,0
اب تو پاکستانی ماڈلز بھی ننگی ہونے میں یورپین ماڈلز کا مقابلہ کر رہی ہیں,0,1,1,0,0,0
کس کو پتہ تھا پاکستانی قوم ایک سانپ پال رہئ ھے جو سارے ملک کو ڈس لے گا,0,1,1,0,0,0
یہ عبادت کی جگہ ہیں ماڈلنگ کی نہیں بےغیرت,0,1,1,0,0,0
ڈرامہ,0,1,1,0,0,0
فراڈیا رنگ باز,0,1,1,0,0,0
چور چور چور چور,0,1,1,0,0,0
چور چور چور,0,1,1,0,0,0
اتنی مقدس جگہ پر بھی فوٹو شوٹ ان لوگوں کی بےشرمی کی کوئی حد نہیں,0,1,1,0,0,0
جھوٹ کا پیکر پاکستان بمقابلا جھوٹ,0,1,1,0,0,0
اپنے خرچے پر کبھی یہ عورت نہین گئی اب عوام کے خرچے پر عمرے واہ خدا تجھے تیرے مقدر تک پہنچائے,0,1,1,0,0,0
ڈرامے باز پاکستان کی ترقی کا سب سے بڑا دشمن,0,1,1,0,0,0
فراڈی,0,1,1,0,0,0
اس فتنہ نیازی کا خاتمہ پاکستان کی بقا کے لئے ناگزیر ہے,0,1,1,0,0,0
بہوسڑی کا ڈرامے بازی کرتے ہوے,0,1,1,0,0,0
ہڈیوں کا ڈھانچہ,0,1,1,0,0,0
نانی ایک اور سرجری کرنے دوڑ پڑی,0,1,1,0,0,0
یہ عمرہ کرنے گئی ہے یا ماڈلنگ,0,1,1,0,0,0
مریم چورنی یہی کردار ملے گا اسکو,0,1,1,0,0,0
چورنی نا بن جانا بہت پسند کرتے ہیں تم کو ایسا نا ہو نفرت ہی ہو جائے تم سے اس مریم چورنی کا کیریکٹر کرتے دیکھ کر,0,1,1,0,0,0
ادھر بھی جا کے یہ ہجری ماڈلنگ سے باز نہیں آ رہی,0,1,1,0,0,0
بے وقوف جاہل ڈفر عورت عبادت میں بھی ریا کاری سارا وقت فوٹو سیشن ہی کرواتی رہی ہے,0,1,1,0,0,0
گیراجن بنی ہے,0,1,1,0,0,0
سو چوہے کھا کے بلی عمرہ کرنے چلی چوہی,0,1,1,0,0,0
شیطان بھی عمرہ کرتے ہیں,0,1,1,0,0,0
دو جھوٹے,0,1,1,0,0,0
گندگی ایک ہی تصویر میں,0,1,1,0,0,0
خوب گزرے گی جو مل بیٹھیں گے بھکاری دو,0,1,1,0,0,0
گھڑی چوررررررر,0,1,1,0,0,0
اف کس قدر جاہل ہو شوبز,0,1,1,0,0,0
روسیاہ,0,1,1,0,0,0
پورا پاکستان ننگا کر دیا مبارک ہو لگی گھر کو آگ اپنے ہی چراغ سے,0,1,1,0,0,0
غریب کی ہاہ لگی ہے تجھے جس کی بھینس کی وجہ سے تم نے مارا تھا,0,1,1,0,0,0
ان غریبوں کو مارا تھا سواتی نے بدلہ آج لیا قدرت نے,0,1,1,0,0,0
او بھی میں پاکستان کا شہری ہوں میری طرف سے کوئی معافی نہ مانگو اس ڈرامے باز سے,0,1,1,0,0,0
عوام مے نفرت اور بد تہزیبی کی ما سٹر ماین,0,1,1,0,0,0
وہ دن یاد ہے جب باجوڑ سے تعلق رکھنے والی فیملی کی گائے غلطی سے اعظم سواتی کہ فام ہاوس میں گھس گئی تھی اس کے بعد اس فیملی کا کیا حال کیا گیا تھا وہ تصویروں اور ویڈیو میں دیکھ سکتے ہیں آج اعظم سواتی کہتا ہے مجھے ننگا کر کہ مارا گیا ہے یہ ہے غریب کی بددعا,0,1,1,0,0,0
ماشاءاللہ جلنے والوں کا منہ کالا,0,1,1,0,0,0
اعظم سواتی کے مطابق یہ وڈیو اس وقت کی ہے جب وہ سپریم کورٹ ججز کے کوئٹہ ریسٹ ہاوس میں ٹھہرے تھے اب پتہ چلا کہ عدل و انصاف اچانک رات بجے کیوں جاگتا ہے اور پھر چیخیں مار مار کر جگانے سے بھی نہیں جاگتا,0,1,1,0,0,0
نی تو کیندی سی میں چاچو عمران نو ویکھنا آ ویکھ لا سامنے بیٹھا ای تیرا چاچو عمران,0,1,1,0,0,0
گندے لوگ,0,1,1,0,0,0
اس وقت جو لوگ چیخ رہے ہیں اس وقت کہاں تھے جب نیب حراست میں مریم نواز کی ویڈیو ریکارڈ کی گئی اس وقت کہاں تھے جب راناثناءاللہ پر ٹارچر کی لائیو ویڈیو عمران خان دیکھتا تھا,0,1,1,0,0,0
پاکستان کیوں شرارت عمرانی لونڈوں نے کی اداروں پر الزام تراشی کے لیے اور معافی پاکستان مانگے,0,1,1,0,0,0
اب پھٹ رہی ہے تو چیخیں نکل رہی ہیں یوتھیوں کی,0,1,1,0,0,0
بھونکنے پر پابندی پیمرا,0,1,1,0,0,0
سوری فار واٹ جھوٹے الزامات پر,0,1,1,0,0,0
ہماری طرف سے کوئی شرمندگی نہیں اس بکاو اور کرپٹ جھوٹے انسان کے لیے,0,1,1,0,0,0
ڈنگر,0,1,1,0,0,0
حالت تو اسکی اتنی خراب ہے جیسے حمل گرنے والا ہو,0,1,1,0,0,0
ہاہاہاہاہاہا اداکاری کا آسکر ایوارڈ اس کو ملے گا کا,0,1,1,0,0,0
گھٹیا,0,1,1,0,0,0
نوٹنکی,0,1,1,0,0,0
نیلا تھوتھا,0,1,1,0,0,0
ڈرامہ باز فتنہ,0,1,1,0,0,0
اچا ناں پٹھان دا فٹے منہ عمران دا,0,1,1,0,0,0
لوہے کا چنا,0,1,1,0,0,0
ناراض نہ ہوجان خنزیر,0,1,1,0,0,0
اس طرح والے پر لعنت,0,1,1,0,0,0
ڈرامے باز خنزیر,0,1,1,0,0,0
پاکستانی معاشرے کا کینسر,0,1,1,0,0,0
یہودی ایجنٹ,0,1,1,0,0,0
بہروپہ,0,1,1,0,0,0
جب کتا ا ونٹ پر وار کرتا ہے تو ا س کے پاؤں تک ہی پہنچ پاتا ہے,0,1,1,0,0,0
انکی پھٹ نہیں رہی پھٹ گئی ہے,0,1,1,0,0,0
عمران نائی نے ڈرامے بازی میں پرویز الہی کا بھی ریکارڈ توڑ دیا\nگولی کھا کر بھی ایسے چل رہا تھا جیسے پھوپھی کو ملنے جا رہا ہو\nگھٹیا اسکرپٹ رائٹر اور پھدو ایکٹنگ ڈائریکٹر,0,1,1,0,0,0
اسے لگ رہا ہے جیسے فرعون بیٹھا ہے,0,1,1,0,0,0
شیطان کا پجاری,0,1,1,0,0,0
تیری بہن کے خصم بنیں گے,0,1,1,0,0,0
لو جی مزید چوویلیں مارنے کے لئے سلیکٹڈ تیار ہے,0,1,1,0,0,0
جاہلوں کا ٹولہ,0,1,0,1,0,1
فتنہ فساد اور شر ہمیشہ خطرناک ہی ہوتے ہیں,0,1,1,0,0,0
چل بھوسڑی کہ,0,1,0,1,1,0
کتے کی موت مرے کمینہ زندگی عذاب بناٸ ہوٸ ہے,0,1,0,1,1,0
بے غیرت,0,1,0,1,1,0
ڈرامہ بازاعظم,0,1,0,1,1,0
گدھا لنگڑا ہوا,0,1,0,1,1,0
فیشن نہ کر عبادت کر چول,0,1,0,1,1,0
جھوٹ کا پلندہ,0,1,0,1,1,0
بڈھا,0,1,0,1,1,0
سنیٸر رکھیل اور طواٸف تو کہا جاسکتاہےلیکن کچھ اور نہی,0,1,0,1,1,0
یہ جتنی بھی تصویریں دکھائیں ہیں تمام لوگوں کی نا صرف شکلیں ملتی ہیں یہ انکو کاپی بھی کرتے ہیں بکواس کوگ,0,1,1,0,0,0
ہمارے اداکار ہر لحاظ سے زیادہ پیارے ہیں ماشاءالل ه,0,1,1,0,0,0
حشر بھى انهىں کے ساتھ ہوگا,0,1,1,0,0,0
ایک شو میں وینا ملک بہت سی اداکاراؤں کا گیٹ اپ اختیار کیا کرتی تھی اور بہت اچھی ممکری بھی کیا کرتی تھی تب اندازہ ہوا تھا کہ لوگوں کی شکلیں نہیں ملتیں بلکہ میک اوور ملتے ہیں اور اب تو راکھی ساونت جیسی گھٹیا اداکارہ بھی کاسٹمیٹک سرجری کا چلتا پھرتا اشتہار ہے لہذا میک اوور سرجری ہم شکل اداکار,0,1,1,0,0,0
رمشا خان اینڈ انوشکا,0,1,1,0,0,0
ھم پا کستانی ھمیشہ سے احساس کمتری کا شکار ھیں اب ویڈیو بنا نے والے کو دیکھ لو اس میں ٹائٹل یوں بھی لکھا جا سکتا تھاوہ انڈین اداکار یا اداکارائیں جو پاکستانی اداکاروں کے ھمشکل ھیں مگر ھمارے اندر سے احساس کمتری ختم نہیں ھو رھی ھے او بھائ ھماری اپنی بھی کوئ شناخت ھے اپنا آ پ پھچانے تا کے لوگ آ پ کو فالو کریں نا کے لوگوں کو آ پ کاپی کریں,0,1,1,0,0,0
امیزنگ ویڈیو تقریبا سبھی ایک دوسرے سے مشابہت رکھتے ہیں,0,1,1,0,0,0
سستی چرس پی کر آئی ہو کیا,0,1,1,0,0,0
میں آپ لوگوں کو قرآن پاک سننے کی دعوت دیتا ہوں قبول کریں جزاك الل ه خير ا,0,1,1,0,0,0
بھارت کی سب بڑی سٹار کی ہمشکل میں ہیں,0,1,1,0,0,0
چوہدری نثار اور مسٹر بین واہ جی واہ,0,1,1,0,0,0
ساحر اور شاہ رخ خان,0,1,1,0,0,0
کہیں کی اینٹ کہیں کا روڑا ایک دو کی معمولی مشاہبت ہے مگر زیادہ تر ایک دوسرے سے کہیں سے نہں ملتے,0,1,1,0,0,0
کافی عجیب ٹیڑھے میڑھے انداز میں ہوئی ہیں باجی,0,1,1,0,0,0
عقل نہ ہوئے تے موجاں ای موجاں یوتھنی,0,1,1,0,0,0
یہ والے بھی عمرانڈو بن گئے اخ تھوووو,0,1,1,0,0,0
پہلے پیاری تھی اب تو ہر آنے والے دن چڑیل لگ رہی ہے,0,1,1,0,0,0
تم تمکو سردی نئی لگتا کتنا خراب لباس پہنا ہے,0,1,1,0,0,0
ڈرامہ خان,0,1,1,0,0,0
لنگڑا,0,1,1,0,0,0
بھڑوا,0,1,1,0,0,0
جاہل,0,1,1,0,0,0
اور حجاب کے نیچے والا پورشن اس بھی ڈھانپنا تھا,0,1,1,0,0,0
تم جان بوجھ کر اس کو گالیاں پڑواتے ہو,0,1,1,0,0,0
وہ پاکستان سے نفرت کرتی ہے اور آپ لوگ اسکی پروموشن کررہے ہیں بند کریں یہ سب کچھ اور آگے کسی افغانی مفغانی کا تصویر یا ٹویٹ ریٹویٹ نہ کریں شکریہ,0,1,1,0,0,0
کرسی مانگ رہا تھا ویل چئیر دے دی قصہ ختم,0,1,1,0,0,0
فراڈیا,0,1,1,0,0,0
اس جھوٹے انسان کے لیے کوئی الفاظ نہیں ہمارے پاس پہر بھی جھوٹا ایکٹر,0,1,1,0,0,0
آللہ اس رنڈی کی سارے گنا معاف کریں اس عورت نے بہت زیادہ جسم فروشی کی ہے,0,1,0,1,1,0
جھوٹا بہتان باز نفرت پھیلانے والا کھوتا,0,1,0,1,1,0
ڈرامے باز منافق,0,1,0,1,1,0
گھٹیا نسل کا کتا,0,1,0,1,1,0
منافق جھوٹا فراڈیا,0,1,0,1,1,0
فراڈیہ,0,1,0,1,1,0
لنگڑا گھڑی چور,0,1,0,1,1,0
فتنہ حان گھڑی چور,0,1,0,1,1,0
فراڈی نشئی\nزانی\nجھوٹا,0,1,0,1,1,0
حرام زادہ,0,1,0,1,1,0
لانتی ٹھگ,0,1,0,1,1,0
